data set,fold,shrinkage,row proportion,evaluated splits,depth,accuracy
uwcse,4,0.6,1.0,1.0,6,0.4657534246575342
uwcse,4,0.6,1.0,1.0,8,0.4794520547945205
uwcse,4,0.6,1.0,sqrt,2,0.547945205479452
uwcse,4,0.6,1.0,sqrt,4,0.4794520547945205
uwcse,4,0.6,1.0,sqrt,6,0.4246575342465753
uwcse,4,0.6,1.0,sqrt,8,0.3698630136986301
uwcse,5,0.05,0.6,0.2,2,0.43661971830985913
uwcse,5,0.05,0.6,0.2,4,0.49295774647887325
uwcse,5,0.05,0.6,0.2,6,0.5492957746478874
uwcse,5,0.05,0.6,0.2,8,0.5633802816901409
uwcse,5,0.05,0.6,0.4,2,0.4647887323943662
uwcse,5,0.05,0.6,0.4,4,0.5070422535211268
uwcse,5,0.05,0.6,0.4,6,0.5633802816901409
uwcse,5,0.05,0.6,0.4,8,0.5211267605633803
uwcse,5,0.05,0.6,0.6,2,0.49295774647887325
uwcse,5,0.05,0.6,0.6,4,0.5774647887323944
uwcse,5,0.05,0.6,0.6,6,0.5774647887323944
uwcse,5,0.05,0.6,0.6,8,0.5633802816901409
uwcse,5,0.05,0.6,0.8,2,0.5070422535211268
uwcse,5,0.05,0.6,0.8,4,0.5352112676056338
uwcse,5,0.05,0.6,0.8,6,0.5492957746478874
uwcse,5,0.05,0.6,0.8,8,0.5633802816901409
uwcse,5,0.05,0.6,1.0,2,0.49295774647887325
uwcse,5,0.05,0.6,1.0,4,0.5492957746478874
uwcse,5,0.05,0.6,1.0,6,0.5774647887323944
uwcse,5,0.05,0.6,1.0,8,0.5211267605633803
uwcse,5,0.05,0.6,sqrt,2,0.38028169014084506
uwcse,5,0.05,0.6,sqrt,4,0.4788732394366197
uwcse,5,0.05,0.6,sqrt,6,0.43661971830985913
uwcse,5,0.05,0.6,sqrt,8,0.43661971830985913
uwcse,5,0.05,0.8,0.2,2,0.4507042253521127
uwcse,5,0.05,0.8,0.2,4,0.5070422535211268
uwcse,5,0.05,0.8,0.2,6,0.5492957746478874
uwcse,5,0.05,0.8,0.2,8,0.49295774647887325
uwcse,5,0.05,0.8,0.4,2,0.4647887323943662
uwcse,5,0.05,0.8,0.4,4,0.5633802816901409
uwcse,5,0.05,0.8,0.4,6,0.5915492957746479
uwcse,5,0.05,0.8,0.4,8,0.5352112676056338
uwcse,5,0.05,0.8,0.6,2,0.4788732394366197
uwcse,5,0.05,0.8,0.6,4,0.5774647887323944
uwcse,5,0.05,0.8,0.6,6,0.6056338028169014
uwcse,5,0.05,0.8,0.6,8,0.5774647887323944
uwcse,5,0.05,0.8,0.8,2,0.49295774647887325
uwcse,5,0.05,0.8,0.8,4,0.5915492957746479
uwcse,5,0.05,0.8,0.8,6,0.5774647887323944
uwcse,5,0.05,0.8,0.8,8,0.5915492957746479
uwcse,5,0.05,0.8,1.0,2,0.49295774647887325
uwcse,5,0.05,0.8,1.0,4,0.5774647887323944
uwcse,5,0.05,0.8,1.0,6,0.5774647887323944
uwcse,5,0.05,0.8,1.0,8,0.5915492957746479
uwcse,5,0.05,0.8,sqrt,2,0.39436619718309857
uwcse,5,0.05,0.8,sqrt,4,0.4507042253521127
uwcse,5,0.05,0.8,sqrt,6,0.4788732394366197
uwcse,5,0.05,0.8,sqrt,8,0.39436619718309857
uwcse,5,0.05,1.0,0.2,2,0.5070422535211268
uwcse,5,0.05,1.0,0.2,4,0.5633802816901409
uwcse,5,0.05,1.0,0.2,6,0.5492957746478874
uwcse,5,0.05,1.0,0.2,8,0.5633802816901409
uwcse,5,0.05,1.0,0.4,2,0.5352112676056338
uwcse,5,0.05,1.0,0.4,4,0.5915492957746479
uwcse,5,0.05,1.0,0.4,6,0.5633802816901409
uwcse,5,0.05,1.0,0.4,8,0.6056338028169014
uwcse,5,0.05,1.0,0.6,2,0.5352112676056338
uwcse,5,0.05,1.0,0.6,4,0.5774647887323944
uwcse,5,0.05,1.0,0.6,6,0.5633802816901409
uwcse,5,0.05,1.0,0.6,8,0.5915492957746479
uwcse,5,0.05,1.0,0.8,2,0.5352112676056338
uwcse,5,0.05,1.0,0.8,4,0.5633802816901409
uwcse,5,0.05,1.0,0.8,6,0.5774647887323944
uwcse,5,0.05,1.0,0.8,8,0.5492957746478874
uwcse,5,0.05,1.0,1.0,2,0.5352112676056338
uwcse,5,0.05,1.0,1.0,4,0.5492957746478874
uwcse,5,0.05,1.0,1.0,6,0.49295774647887325
uwcse,5,0.05,1.0,1.0,8,0.4507042253521127
uwcse,5,0.05,1.0,sqrt,2,0.39436619718309857
uwcse,5,0.05,1.0,sqrt,4,0.49295774647887325
uwcse,5,0.05,1.0,sqrt,6,0.4084507042253521
uwcse,5,0.05,1.0,sqrt,8,0.4507042253521127
uwcse,5,0.2,0.6,0.2,2,0.5211267605633803
uwcse,5,0.2,0.6,0.2,4,0.5352112676056338
uwcse,5,0.2,0.6,0.2,6,0.5492957746478874
uwcse,5,0.2,0.6,0.2,8,0.49295774647887325
uwcse,5,0.2,0.6,0.4,2,0.5211267605633803
uwcse,5,0.2,0.6,0.4,4,0.5915492957746479
uwcse,5,0.2,0.6,0.4,6,0.4788732394366197
uwcse,5,0.2,0.6,0.4,8,0.5915492957746479
uwcse,5,0.2,0.6,0.6,2,0.49295774647887325
uwcse,5,0.2,0.6,0.6,4,0.5352112676056338
uwcse,5,0.2,0.6,0.6,6,0.5211267605633803
uwcse,5,0.2,0.6,0.6,8,0.5633802816901409
uwcse,5,0.2,0.6,0.8,2,0.49295774647887325
uwcse,5,0.2,0.6,0.8,4,0.6056338028169014
uwcse,5,0.2,0.6,0.8,6,0.5070422535211268
uwcse,5,0.2,0.6,0.8,8,0.5774647887323944
uwcse,5,0.2,0.6,1.0,2,0.5070422535211268
uwcse,5,0.2,0.6,1.0,4,0.5633802816901409
uwcse,5,0.2,0.6,1.0,6,0.5633802816901409
uwcse,5,0.2,0.6,1.0,8,0.5492957746478874
uwcse,5,0.2,0.6,sqrt,2,0.4647887323943662
uwcse,5,0.2,0.6,sqrt,4,0.4225352112676056
uwcse,5,0.2,0.6,sqrt,6,0.4225352112676056
uwcse,5,0.2,0.6,sqrt,8,0.43661971830985913
uwcse,5,0.2,0.8,0.2,2,0.49295774647887325
uwcse,5,0.2,0.8,0.2,4,0.5070422535211268
uwcse,5,0.2,0.8,0.2,6,0.4788732394366197
uwcse,5,0.2,0.8,0.2,8,0.4647887323943662
uwcse,5,0.2,0.8,0.4,2,0.5211267605633803
uwcse,5,0.2,0.8,0.4,4,0.5633802816901409
uwcse,5,0.2,0.8,0.4,6,0.5352112676056338
uwcse,5,0.2,0.8,0.4,8,0.4647887323943662
uwcse,5,0.2,0.8,0.6,2,0.5774647887323944
uwcse,5,0.2,0.8,0.6,4,0.6056338028169014
uwcse,5,0.2,0.8,0.6,6,0.6056338028169014
uwcse,5,0.2,0.8,0.6,8,0.5633802816901409
uwcse,5,0.2,0.8,0.8,2,0.5352112676056338
uwcse,5,0.2,0.8,0.8,4,0.5774647887323944
uwcse,5,0.2,0.8,0.8,6,0.6056338028169014
uwcse,5,0.2,0.8,0.8,8,0.5774647887323944
uwcse,5,0.2,0.8,1.0,2,0.49295774647887325
uwcse,5,0.2,0.8,1.0,4,0.5774647887323944
uwcse,5,0.2,0.8,1.0,6,0.5492957746478874
uwcse,5,0.2,0.8,1.0,8,0.5352112676056338
uwcse,5,0.2,0.8,sqrt,2,0.49295774647887325
uwcse,5,0.2,0.8,sqrt,4,0.4647887323943662
uwcse,5,0.2,0.8,sqrt,6,0.38028169014084506
uwcse,5,0.2,0.8,sqrt,8,0.39436619718309857
uwcse,5,0.2,1.0,0.2,2,0.5774647887323944
uwcse,5,0.2,1.0,0.2,4,0.5633802816901409
uwcse,5,0.2,1.0,0.2,6,0.5633802816901409
uwcse,5,0.2,1.0,0.2,8,0.5492957746478874
uwcse,5,0.2,1.0,0.4,2,0.5774647887323944
uwcse,5,0.2,1.0,0.4,4,0.5915492957746479
uwcse,5,0.2,1.0,0.4,6,0.5492957746478874
uwcse,5,0.2,1.0,0.4,8,0.5352112676056338
uwcse,5,0.2,1.0,0.6,2,0.5915492957746479
uwcse,5,0.2,1.0,0.6,4,0.5915492957746479
uwcse,5,0.2,1.0,0.6,6,0.5774647887323944
uwcse,5,0.2,1.0,0.6,8,0.5352112676056338
uwcse,5,0.2,1.0,0.8,2,0.5774647887323944
uwcse,5,0.2,1.0,0.8,4,0.5633802816901409
uwcse,5,0.2,1.0,0.8,6,0.5774647887323944
uwcse,5,0.2,1.0,0.8,8,0.6197183098591549
uwcse,5,0.2,1.0,1.0,2,0.5633802816901409
uwcse,5,0.2,1.0,1.0,4,0.5774647887323944
uwcse,5,0.2,1.0,1.0,6,0.5211267605633803
uwcse,5,0.2,1.0,1.0,8,0.4647887323943662
uwcse,5,0.2,1.0,sqrt,2,0.5070422535211268
uwcse,5,0.2,1.0,sqrt,4,0.4647887323943662
uwcse,5,0.2,1.0,sqrt,6,0.49295774647887325
uwcse,5,0.2,1.0,sqrt,8,0.4084507042253521
uwcse,5,0.4,0.6,0.2,2,0.5352112676056338
uwcse,5,0.4,0.6,0.2,4,0.4507042253521127
uwcse,5,0.4,0.6,0.2,6,0.43661971830985913
uwcse,5,0.4,0.6,0.2,8,0.43661971830985913
uwcse,5,0.4,0.6,0.4,2,0.5915492957746479
uwcse,5,0.4,0.6,0.4,4,0.4647887323943662
uwcse,5,0.4,0.6,0.4,6,0.4788732394366197
uwcse,5,0.4,0.6,0.4,8,0.4788732394366197
uwcse,5,0.4,0.6,0.6,2,0.6197183098591549
uwcse,5,0.4,0.6,0.6,4,0.5774647887323944
uwcse,5,0.4,0.6,0.6,6,0.5633802816901409
uwcse,5,0.4,0.6,0.6,8,0.5352112676056338
uwcse,5,0.4,0.6,0.8,2,0.5774647887323944
uwcse,5,0.4,0.6,0.8,4,0.5492957746478874
uwcse,5,0.4,0.6,0.8,6,0.5070422535211268
uwcse,5,0.4,0.6,0.8,8,0.5211267605633803
uwcse,5,0.4,0.6,1.0,2,0.5915492957746479
uwcse,5,0.4,0.6,1.0,4,0.4647887323943662
uwcse,5,0.4,0.6,1.0,6,0.5211267605633803
uwcse,5,0.4,0.6,1.0,8,0.5492957746478874
uwcse,5,0.4,0.6,sqrt,2,0.4507042253521127
uwcse,5,0.4,0.6,sqrt,4,0.43661971830985913
uwcse,5,0.4,0.6,sqrt,6,0.38028169014084506
uwcse,5,0.4,0.6,sqrt,8,0.4507042253521127
uwcse,5,0.4,0.8,0.2,2,0.5211267605633803
uwcse,5,0.4,0.8,0.2,4,0.49295774647887325
uwcse,5,0.4,0.8,0.2,6,0.4084507042253521
uwcse,5,0.4,0.8,0.2,8,0.4084507042253521
uwcse,5,0.4,0.8,0.4,2,0.5774647887323944
uwcse,5,0.4,0.8,0.4,4,0.5492957746478874
uwcse,5,0.4,0.8,0.4,6,0.5492957746478874
uwcse,5,0.4,0.8,0.4,8,0.5211267605633803
uwcse,5,0.4,0.8,0.6,2,0.5633802816901409
uwcse,5,0.4,0.8,0.6,4,0.5492957746478874
uwcse,5,0.4,0.8,0.6,6,0.5774647887323944
uwcse,5,0.4,0.8,0.6,8,0.4647887323943662
uwcse,5,0.4,0.8,0.8,2,0.5352112676056338
uwcse,5,0.4,0.8,0.8,4,0.5774647887323944
uwcse,5,0.4,0.8,0.8,6,0.5211267605633803
uwcse,5,0.4,0.8,0.8,8,0.49295774647887325
uwcse,5,0.4,0.8,1.0,2,0.5070422535211268
uwcse,5,0.4,0.8,1.0,4,0.5352112676056338
uwcse,5,0.4,0.8,1.0,6,0.5633802816901409
uwcse,5,0.4,0.8,1.0,8,0.49295774647887325
uwcse,5,0.4,0.8,sqrt,2,0.5492957746478874
uwcse,5,0.4,0.8,sqrt,4,0.39436619718309857
uwcse,5,0.4,0.8,sqrt,6,0.4788732394366197
uwcse,5,0.4,0.8,sqrt,8,0.4507042253521127
uwcse,5,0.4,1.0,0.2,2,0.6056338028169014
uwcse,5,0.4,1.0,0.2,4,0.5492957746478874
uwcse,5,0.4,1.0,0.2,6,0.5211267605633803
uwcse,5,0.4,1.0,0.2,8,0.5211267605633803
uwcse,5,0.4,1.0,0.4,2,0.5774647887323944
uwcse,5,0.4,1.0,0.4,4,0.5633802816901409
uwcse,5,0.4,1.0,0.4,6,0.4788732394366197
uwcse,5,0.4,1.0,0.4,8,0.4788732394366197
uwcse,5,0.4,1.0,0.6,2,0.5915492957746479
uwcse,5,0.4,1.0,0.6,4,0.5774647887323944
uwcse,5,0.4,1.0,0.6,6,0.5633802816901409
uwcse,5,0.4,1.0,0.6,8,0.49295774647887325
uwcse,5,0.4,1.0,0.8,2,0.5633802816901409
uwcse,5,0.4,1.0,0.8,4,0.5070422535211268
uwcse,5,0.4,1.0,0.8,6,0.5352112676056338
uwcse,5,0.4,1.0,0.8,8,0.5211267605633803
uwcse,5,0.4,1.0,1.0,2,0.5915492957746479
uwcse,5,0.4,1.0,1.0,4,0.5211267605633803
uwcse,5,0.4,1.0,1.0,6,0.5211267605633803
uwcse,5,0.4,1.0,1.0,8,0.5352112676056338
uwcse,5,0.4,1.0,sqrt,2,0.5633802816901409
uwcse,5,0.4,1.0,sqrt,4,0.43661971830985913
uwcse,5,0.4,1.0,sqrt,6,0.5211267605633803
uwcse,5,0.4,1.0,sqrt,8,0.4507042253521127
uwcse,5,0.6,0.6,0.2,2,0.4788732394366197
uwcse,5,0.6,0.6,0.2,4,0.39436619718309857
uwcse,5,0.6,0.6,0.2,6,0.4225352112676056
uwcse,5,0.6,0.6,0.2,8,0.323943661971831
uwcse,5,0.6,0.6,0.4,2,0.5070422535211268
uwcse,5,0.6,0.6,0.4,4,0.4084507042253521
uwcse,5,0.6,0.6,0.4,6,0.4084507042253521
uwcse,5,0.6,0.6,0.4,8,0.5070422535211268
uwcse,5,0.6,0.6,0.6,2,0.6338028169014085
uwcse,5,0.6,0.6,0.6,4,0.49295774647887325
uwcse,5,0.6,0.6,0.6,6,0.36619718309859156
uwcse,5,0.6,0.6,0.6,8,0.4225352112676056
uwcse,5,0.6,0.6,0.8,2,0.5633802816901409
uwcse,5,0.6,0.6,0.8,4,0.38028169014084506
uwcse,5,0.6,0.6,0.8,6,0.36619718309859156
uwcse,5,0.6,0.6,0.8,8,0.5070422535211268
uwcse,5,0.6,0.6,1.0,2,0.5211267605633803
uwcse,5,0.6,0.6,1.0,4,0.39436619718309857
uwcse,5,0.6,0.6,1.0,6,0.4225352112676056
uwcse,5,0.6,0.6,1.0,8,0.4507042253521127
uwcse,5,0.6,0.6,sqrt,2,0.4647887323943662
uwcse,5,0.6,0.6,sqrt,4,0.352112676056338
uwcse,5,0.6,0.6,sqrt,6,0.4225352112676056
uwcse,5,0.6,0.6,sqrt,8,0.4225352112676056
uwcse,5,0.6,0.8,0.2,2,0.5211267605633803
uwcse,5,0.6,0.8,0.2,4,0.49295774647887325
uwcse,5,0.6,0.8,0.2,6,0.38028169014084506
uwcse,5,0.6,0.8,0.2,8,0.4225352112676056
uwcse,5,0.6,0.8,0.4,2,0.5352112676056338
uwcse,5,0.6,0.8,0.4,4,0.5211267605633803
uwcse,5,0.6,0.8,0.4,6,0.4647887323943662
uwcse,5,0.6,0.8,0.4,8,0.43661971830985913
uwcse,5,0.6,0.8,0.6,2,0.4507042253521127
uwcse,5,0.6,0.8,0.6,4,0.49295774647887325
uwcse,5,0.6,0.8,0.6,6,0.5211267605633803
uwcse,5,0.6,0.8,0.6,8,0.49295774647887325
uwcse,5,0.6,0.8,0.8,2,0.5492957746478874
uwcse,5,0.6,0.8,0.8,4,0.4507042253521127
uwcse,5,0.6,0.8,0.8,6,0.5492957746478874
uwcse,5,0.6,0.8,0.8,8,0.49295774647887325
uwcse,5,0.6,0.8,1.0,2,0.5492957746478874
uwcse,5,0.6,0.8,1.0,4,0.4788732394366197
uwcse,5,0.6,0.8,1.0,6,0.5352112676056338
uwcse,5,0.6,0.8,1.0,8,0.49295774647887325
uwcse,5,0.6,0.8,sqrt,2,0.5352112676056338
uwcse,5,0.6,0.8,sqrt,4,0.4225352112676056
uwcse,5,0.6,0.8,sqrt,6,0.43661971830985913
uwcse,5,0.6,0.8,sqrt,8,0.4225352112676056
uwcse,5,0.6,1.0,0.2,2,0.5633802816901409
uwcse,5,0.6,1.0,0.2,4,0.43661971830985913
uwcse,5,0.6,1.0,0.2,6,0.5492957746478874
uwcse,5,0.6,1.0,0.2,8,0.5211267605633803
uwcse,5,0.6,1.0,0.4,2,0.6338028169014085
uwcse,5,0.6,1.0,0.4,4,0.5352112676056338
uwcse,5,0.6,1.0,0.4,6,0.4788732394366197
uwcse,5,0.6,1.0,0.4,8,0.5774647887323944
uwcse,5,0.6,1.0,0.6,2,0.5915492957746479
uwcse,5,0.6,1.0,0.6,4,0.5774647887323944
uwcse,5,0.6,1.0,0.6,6,0.5352112676056338
uwcse,5,0.6,1.0,0.6,8,0.5070422535211268
uwcse,5,0.6,1.0,0.8,2,0.5915492957746479
uwcse,5,0.6,1.0,0.8,4,0.49295774647887325
uwcse,5,0.6,1.0,0.8,6,0.5492957746478874
uwcse,5,0.6,1.0,0.8,8,0.5774647887323944
uwcse,5,0.6,1.0,1.0,2,0.6056338028169014
uwcse,5,0.6,1.0,1.0,4,0.5070422535211268
uwcse,5,0.6,1.0,1.0,6,0.5492957746478874
uwcse,5,0.6,1.0,1.0,8,0.5352112676056338
uwcse,5,0.6,1.0,sqrt,2,0.5352112676056338
uwcse,5,0.6,1.0,sqrt,4,0.4788732394366197
uwcse,5,0.6,1.0,sqrt,6,0.4788732394366197
uwcse,5,0.6,1.0,sqrt,8,0.38028169014084506
uwcse,6,0.05,0.6,0.2,2,0.5205479452054794
uwcse,6,0.05,0.6,0.2,4,0.5753424657534246
uwcse,6,0.05,0.6,0.2,6,0.6027397260273972
uwcse,6,0.05,0.6,0.2,8,0.589041095890411
uwcse,6,0.05,0.6,0.4,2,0.5753424657534246
uwcse,6,0.05,0.6,0.4,4,0.6164383561643836
uwcse,6,0.05,0.6,0.4,6,0.6575342465753424
uwcse,6,0.05,0.6,0.4,8,0.589041095890411
uwcse,6,0.05,0.6,0.6,2,0.5616438356164384
uwcse,6,0.05,0.6,0.6,4,0.6164383561643836
uwcse,6,0.05,0.6,0.6,6,0.5753424657534246
uwcse,6,0.05,0.6,0.6,8,0.5753424657534246
uwcse,6,0.05,0.6,0.8,2,0.5616438356164384
uwcse,6,0.05,0.6,0.8,4,0.6301369863013698
uwcse,6,0.05,0.6,0.8,6,0.5616438356164384
uwcse,6,0.05,0.6,0.8,8,0.6027397260273972
uwcse,6,0.05,0.6,1.0,2,0.5753424657534246
uwcse,6,0.05,0.6,1.0,4,0.589041095890411
uwcse,6,0.05,0.6,1.0,6,0.547945205479452
uwcse,6,0.05,0.6,1.0,8,0.6027397260273972
uwcse,6,0.05,0.6,sqrt,2,0.4931506849315068
uwcse,6,0.05,0.6,sqrt,4,0.5616438356164384
uwcse,6,0.05,0.6,sqrt,6,0.4931506849315068
uwcse,6,0.05,0.6,sqrt,8,0.5068493150684932
uwcse,6,0.05,0.8,0.2,2,0.547945205479452
uwcse,6,0.05,0.8,0.2,4,0.547945205479452
uwcse,6,0.05,0.8,0.2,6,0.589041095890411
uwcse,6,0.05,0.8,0.2,8,0.589041095890411
uwcse,6,0.05,0.8,0.4,2,0.5753424657534246
uwcse,6,0.05,0.8,0.4,4,0.5753424657534246
uwcse,6,0.05,0.8,0.4,6,0.5616438356164384
uwcse,6,0.05,0.8,0.4,8,0.589041095890411
uwcse,6,0.05,0.8,0.6,2,0.5753424657534246
uwcse,6,0.05,0.8,0.6,4,0.5753424657534246
uwcse,6,0.05,0.8,0.6,6,0.589041095890411
uwcse,6,0.05,0.8,0.6,8,0.547945205479452
uwcse,6,0.05,0.8,0.8,2,0.547945205479452
uwcse,6,0.05,0.8,0.8,4,0.6438356164383562
uwcse,6,0.05,0.8,0.8,6,0.5616438356164384
uwcse,6,0.05,0.8,0.8,8,0.6164383561643836
uwcse,6,0.05,0.8,1.0,2,0.589041095890411
uwcse,6,0.05,0.8,1.0,4,0.6027397260273972
uwcse,6,0.05,0.8,1.0,6,0.5753424657534246
uwcse,6,0.05,0.8,1.0,8,0.6164383561643836
uwcse,6,0.05,0.8,sqrt,2,0.5616438356164384
uwcse,6,0.05,0.8,sqrt,4,0.5068493150684932
uwcse,6,0.05,0.8,sqrt,6,0.5616438356164384
uwcse,6,0.05,0.8,sqrt,8,0.4383561643835616
uwcse,6,0.05,1.0,0.2,2,0.589041095890411
uwcse,6,0.05,1.0,0.2,4,0.5616438356164384
uwcse,6,0.05,1.0,0.2,6,0.5753424657534246
uwcse,6,0.05,1.0,0.2,8,0.6164383561643836
uwcse,6,0.05,1.0,0.4,2,0.5753424657534246
uwcse,6,0.05,1.0,0.4,4,0.5753424657534246
uwcse,6,0.05,1.0,0.4,6,0.6164383561643836
uwcse,6,0.05,1.0,0.4,8,0.5753424657534246
uwcse,6,0.05,1.0,0.6,2,0.5616438356164384
uwcse,6,0.05,1.0,0.6,4,0.6164383561643836
uwcse,6,0.05,1.0,0.6,6,0.589041095890411
uwcse,6,0.05,1.0,0.6,8,0.547945205479452
uwcse,6,0.05,1.0,0.8,2,0.547945205479452
uwcse,6,0.05,1.0,0.8,4,0.684931506849315
uwcse,6,0.05,1.0,0.8,6,0.6164383561643836
uwcse,6,0.05,1.0,0.8,8,0.6027397260273972
uwcse,6,0.05,1.0,1.0,2,0.5342465753424658
uwcse,6,0.05,1.0,1.0,4,0.6164383561643836
uwcse,6,0.05,1.0,1.0,6,0.5205479452054794
uwcse,6,0.05,1.0,1.0,8,0.5205479452054794
uwcse,6,0.05,1.0,sqrt,2,0.547945205479452
uwcse,6,0.05,1.0,sqrt,4,0.5068493150684932
uwcse,6,0.05,1.0,sqrt,6,0.5205479452054794
uwcse,6,0.05,1.0,sqrt,8,0.5342465753424658
uwcse,6,0.2,0.6,0.2,2,0.6027397260273972
uwcse,6,0.2,0.6,0.2,4,0.5753424657534246
uwcse,6,0.2,0.6,0.2,6,0.589041095890411
uwcse,6,0.2,0.6,0.2,8,0.6027397260273972
uwcse,6,0.2,0.6,0.4,2,0.6301369863013698
uwcse,6,0.2,0.6,0.4,4,0.6438356164383562
uwcse,6,0.2,0.6,0.4,6,0.6438356164383562
uwcse,6,0.2,0.6,0.4,8,0.5616438356164384
uwcse,6,0.2,0.6,0.6,2,0.6575342465753424
uwcse,6,0.2,0.6,0.6,4,0.547945205479452
uwcse,6,0.2,0.6,0.6,6,0.5342465753424658
uwcse,6,0.2,0.6,0.6,8,0.5753424657534246
uwcse,6,0.2,0.6,0.8,2,0.589041095890411
uwcse,6,0.2,0.6,0.8,4,0.5753424657534246
uwcse,6,0.2,0.6,0.8,6,0.547945205479452
uwcse,6,0.2,0.6,0.8,8,0.6164383561643836
uwcse,6,0.2,0.6,1.0,2,0.6164383561643836
uwcse,6,0.2,0.6,1.0,4,0.6027397260273972
uwcse,6,0.2,0.6,1.0,6,0.5616438356164384
uwcse,6,0.2,0.6,1.0,8,0.547945205479452
uwcse,6,0.2,0.6,sqrt,2,0.589041095890411
uwcse,6,0.2,0.6,sqrt,4,0.4657534246575342
uwcse,6,0.2,0.6,sqrt,6,0.4520547945205479
uwcse,6,0.2,0.6,sqrt,8,0.4657534246575342
uwcse,6,0.2,0.8,0.2,2,0.6027397260273972
uwcse,6,0.2,0.8,0.2,4,0.5753424657534246
uwcse,6,0.2,0.8,0.2,6,0.5616438356164384
uwcse,6,0.2,0.8,0.2,8,0.547945205479452
uwcse,6,0.2,0.8,0.4,2,0.6027397260273972
uwcse,6,0.2,0.8,0.4,4,0.547945205479452
uwcse,6,0.2,0.8,0.4,6,0.547945205479452
uwcse,6,0.2,0.8,0.4,8,0.6164383561643836
uwcse,6,0.2,0.8,0.6,2,0.6301369863013698
uwcse,6,0.2,0.8,0.6,4,0.5753424657534246
uwcse,6,0.2,0.8,0.6,6,0.6027397260273972
uwcse,6,0.2,0.8,0.6,8,0.6164383561643836
uwcse,6,0.2,0.8,0.8,2,0.6027397260273972
uwcse,6,0.2,0.8,0.8,4,0.6712328767123288
uwcse,6,0.2,0.8,0.8,6,0.589041095890411
uwcse,6,0.2,0.8,0.8,8,0.547945205479452
uwcse,6,0.2,0.8,1.0,2,0.6164383561643836
uwcse,6,0.2,0.8,1.0,4,0.6712328767123288
uwcse,6,0.2,0.8,1.0,6,0.5753424657534246
uwcse,6,0.2,0.8,1.0,8,0.589041095890411
uwcse,6,0.2,0.8,sqrt,2,0.5342465753424658
uwcse,6,0.2,0.8,sqrt,4,0.589041095890411
uwcse,6,0.2,0.8,sqrt,6,0.4520547945205479
uwcse,6,0.2,0.8,sqrt,8,0.4931506849315068
uwcse,6,0.2,1.0,0.2,2,0.6027397260273972
uwcse,6,0.2,1.0,0.2,4,0.5616438356164384
uwcse,6,0.2,1.0,0.2,6,0.6164383561643836
uwcse,6,0.2,1.0,0.2,8,0.5753424657534246
uwcse,6,0.2,1.0,0.4,2,0.5753424657534246
uwcse,6,0.2,1.0,0.4,4,0.6575342465753424
uwcse,6,0.2,1.0,0.4,6,0.6712328767123288
uwcse,6,0.2,1.0,0.4,8,0.6027397260273972
uwcse,6,0.2,1.0,0.6,2,0.6164383561643836
uwcse,6,0.2,1.0,0.6,4,0.589041095890411
uwcse,6,0.2,1.0,0.6,6,0.547945205479452
uwcse,6,0.2,1.0,0.6,8,0.5616438356164384
uwcse,6,0.2,1.0,0.8,2,0.6164383561643836
uwcse,6,0.2,1.0,0.8,4,0.6301369863013698
uwcse,6,0.2,1.0,0.8,6,0.6438356164383562
uwcse,6,0.2,1.0,0.8,8,0.6027397260273972
uwcse,6,0.2,1.0,1.0,2,0.6164383561643836
uwcse,6,0.2,1.0,1.0,4,0.6164383561643836
uwcse,6,0.2,1.0,1.0,6,0.5342465753424658
uwcse,6,0.2,1.0,1.0,8,0.5068493150684932
uwcse,6,0.2,1.0,sqrt,2,0.5753424657534246
uwcse,6,0.2,1.0,sqrt,4,0.5068493150684932
uwcse,6,0.2,1.0,sqrt,6,0.4657534246575342
uwcse,6,0.2,1.0,sqrt,8,0.547945205479452
uwcse,6,0.4,0.6,0.2,2,0.5753424657534246
uwcse,6,0.4,0.6,0.2,4,0.684931506849315
uwcse,6,0.4,0.6,0.2,6,0.6027397260273972
uwcse,6,0.4,0.6,0.2,8,0.5205479452054794
uwcse,6,0.4,0.6,0.4,2,0.6027397260273972
uwcse,6,0.4,0.6,0.4,4,0.5616438356164384
uwcse,6,0.4,0.6,0.4,6,0.5616438356164384
uwcse,6,0.4,0.6,0.4,8,0.5342465753424658
uwcse,6,0.4,0.6,0.6,2,0.589041095890411
uwcse,6,0.4,0.6,0.6,4,0.5342465753424658
uwcse,6,0.4,0.6,0.6,6,0.5068493150684932
uwcse,6,0.4,0.6,0.6,8,0.5068493150684932
uwcse,6,0.4,0.6,0.8,2,0.6027397260273972
uwcse,6,0.4,0.6,0.8,4,0.547945205479452
uwcse,6,0.4,0.6,0.8,6,0.5342465753424658
uwcse,6,0.4,0.6,0.8,8,0.6575342465753424
uwcse,6,0.4,0.6,1.0,2,0.5616438356164384
uwcse,6,0.4,0.6,1.0,4,0.6027397260273972
uwcse,6,0.4,0.6,1.0,6,0.5342465753424658
uwcse,6,0.4,0.6,1.0,8,0.5068493150684932
uwcse,6,0.4,0.6,sqrt,2,0.5616438356164384
uwcse,6,0.4,0.6,sqrt,4,0.4931506849315068
uwcse,6,0.4,0.6,sqrt,6,0.4931506849315068
uwcse,6,0.4,0.6,sqrt,8,0.4383561643835616
uwcse,6,0.4,0.8,0.2,2,0.589041095890411
uwcse,6,0.4,0.8,0.2,4,0.589041095890411
